AP880716-0112	7.900053765107082E-4	1.7126007591356884E-4	6.177477905847104E-4	9.187339902339285E-4	3.6507945125416346E-4	9.314983153262444E-4	3.8702275204269114E-4	0.0011891687066188416	3.988621164781569E-4	8.610449988439957E-4	8.487200814574522E-4	3.6812272820889295E-4	0.0016141860725252823	5.923996171721156E-4	4.2548858855078007E-4	1.7905029734451377E-4	3.7208373158753106E-4	5.45000775734759E-4	3.646424524817555E-4	3.9606532986308007E-4	7.494735191666916E-4	3.624660608364214E-4	5.121960216084193E-4	4.0165259750094744E-4	2.233796823796265E-4	2.7357047276662224E-4	0.0010009059352452253	0.9794362106641015	2.792112105701819E-4	0.004424750587091973
AP880608-0142	4.385077121402246E-4	9.506120629395783E-5	3.428928186861627E-4	5.099610105216526E-4	0.7302522409903699	0.2039139486315844	2.1482443865640394E-4	6.600710126700132E-4	2.2139610609836607E-4	4.7793962385488277E-4	4.710984408880511E-4	2.0433361611623326E-4	0.0535612545008653	3.2882282642967333E-4	2.3617564266620775E-4	9.938531886118808E-5	2.0653224739266578E-4	0.003934600731136422	2.0240182198912897E-4	2.198436957776432E-4	4.1600972344143784E-4	2.0119377385491018E-4	2.8430427473146266E-4	2.2294501637854566E-4	1.2399119850492859E-4	1.5185056417193267E-4	5.555721325220707E-4	6.578600280860084E-4	1.549815644189776E-4	6.399993308914443E-4
AP881110-0228	0.3912351631367368	6.53786044328246E-5	2.3582547318425702E-4	0.02533050843713909	1.3936923070234107E-4	3.5559986507475305E-4	1.477460948053773E-4	4.539656429509214E-4	1.5226577704908375E-4	3.2870428252463116E-4	0.10024312467391934	1.4053100293174965E-4	6.16216197228976E-4	2.261487975562896E-4	1.6243044371638232E-4	6.835252466882228E-5	1.4204311760101886E-4	2.0805427033868492E-4	1.3920240624120216E-4	1.5119810260823854E-4	0.1239360295484352	1.383715678352738E-4	1.955310419557638E-4	0.001402320112248445	8.527528564216006E-5	1.0443564051983898E-4	0.3525970134062439	4.524450322606075E-4	1.0658899449682966E-4	4.401612889514077E-4
AP900802-0166	0.0014149820869713149	3.0674467141143916E-4	0.0011064507710114605	0.0016455484703338178	6.538954027472452E-4	0.001668410708863989	6.931981448145573E-4	0.002129925274286662	7.144036822645702E-4	0.0015422214654054016	0.0015201462519399093	6.593462294183931E-4	0.002891175738258909	0.15342189234149184	7.620944729126171E-4	3.206977711068027E-4	6.664407999034204E-4	9.761532743691421E-4	0.012373177522703236	7.093943455194281E-4	0.0013423852999130143	6.492145477337004E-4	9.173965356982125E-4	7.194017250357746E-4	4.0009632663079605E-4	4.899932709303496E-4	0.001792727000632087	0.0021227908419965947	5.000964210944559E-4	0.8048895986046014
AP881214-0257	1.6702770274722975E-4	3.620883844930624E-5	1.3060796471319E-4	1.9424428287101523E-4	7.718730008209714E-5	1.9694299348828337E-4	8.182668511715528E-5	0.14482331518537336	0.8509141364129574	1.8204732827784028E-4	1.794415198886415E-4	7.783072805573596E-5	3.412809577211993E-4	1.2524870096660115E-4	8.995936433330683E-5	3.785589406207944E-5	7.866818728649472E-5	1.1522735195613073E-4	7.709490716525264E-5	8.373852147316032E-5	1.58458212941792E-4	7.663476131358261E-5	8.000231229934324E-4	8.491981530474007E-5	4.722828008217881E-5	5.783991978320813E-5	2.1161757122270858E-4	2.505790575133526E-4	5.9032518599800175E-5	2.437759132600585E-4
AP880401-0081	3.769048917941794E-4	8.170673554902279E-5	2.947222526444005E-4	4.383202260042592E-4	1.7417632229160373E-4	4.444099776829047E-4	1.8464528573820257E-4	0.08017429997929754	1.9029374650079918E-4	4.1079729552298387E-4	4.049171815489944E-4	1.7562824401951428E-4	7.701145398376493E-4	2.8262885323052366E-4	2.029970114073219E-4	8.542338438811231E-5	1.7751800527204638E-4	2.6001526636859395E-4	0.8930206299308843	1.8895942323178194E-4	3.5756748503634495E-4	1.7292949579914926E-4	2.443643952834715E-4	1.9162506142500124E-4	1.0657255952886554E-4	1.3051816165049688E-4	4.7752376684570596E-4	5.654419656413794E-4	1.3320931000809438E-4	0.019281139245566997
AP901009-0094	0.002285697091043937	5.337821840687367E-5	1.9253919111209385E-4	2.8635035531150157E-4	1.1378770318157005E-4	2.9032873105937776E-4	1.2062697553275643E-4	3.706392549805641E-4	1.2431706020230783E-4	2.683698915889574E-4	2.6452847012165866E-4	1.1473622957393332E-4	0.19833157986125904	1.8463869048802753E-4	1.3261598004171208E-4	5.5806269070524813E-5	1.1597079228405388E-4	1.6986545336910398E-4	1.1365149971562683E-4	0.7934768001243574	2.335953723180515E-4	1.1297316351868289E-4	1.5964089098234393E-4	1.251867953387673E-4	6.962282020554139E-5	8.52662499833184E-5	3.119616485702073E-4	0.00138913214487027	8.702435112188307E-5	3.5936872038986413E-4
AP881108-0081	1.4033274185838422E-4	3.042181324129302E-5	1.0973373575329878E-4	1.6319947144850046E-4	6.485095154280465E-5	1.654668645466184E-4	6.874885357820376E-5	2.112381891235756E-4	7.085194112987063E-5	0.08674825873139363	0.008287234323571101	6.539154457164948E-5	0.3106350171620686	1.0523100857971604E-4	7.558173910728508E-5	3.180563057417877E-5	6.609515809272414E-5	9.68113071731334E-5	6.477332519019473E-5	7.035513345519369E-5	1.3313285836034875E-4	0.5905397676851288	9.09840289932399E-5	7.134762870956987E-5	3.968008856122396E-5	4.859573830294578E-5	7.58972655196532E-4	2.1053062225464717E-4	4.959773173946392E-5	7.859913367535105E-4
AP880428-0304	2.4374278374182906E-4	5.2839396905603754E-5	1.9059562201022672E-4	2.834598180672265E-4	1.1263908370935376E-4	2.873980344681431E-4	1.194093176567521E-4	0.29310472245952035	1.2306215310703758E-4	2.656608564769315E-4	2.618582118842419E-4	1.1357803528955615E-4	0.0015074705581539993	1.8277487226084482E-4	1.3127730026574462E-4	5.5242937835831886E-5	0.6996572568244266	1.6815076222110475E-4	1.1250425513673196E-4	1.22199251947932E-4	2.312373653826625E-4	1.1183276634194778E-4	1.5802941073608494E-4	1.2392310878239998E-4	6.89200190700699E-5	8.440553768914877E-5	3.088125804889168E-4	0.0013751096785890628	8.614589183796483E-5	3.5574110599565677E-4
AP900817-0118	1.2571967617280134E-4	2.7253942726668788E-5	9.83069919495929E-5	1.462052578063556E-4	5.809792155053178E-5	1.4823654375058307E-4	0.40981923245264174	1.8924162943202876E-4	6.347401880062062E-5	1.37024761657948E-4	1.3506340206627466E-4	5.858222179028787E-5	2.568779357133576E-4	9.427314072812563E-5	6.771129559154502E-5	0.5873304260201724	5.921256694601481E-5	8.673019586515524E-5	5.802837855020728E-5	6.302894447831045E-5	1.1926952769092848E-4	5.768203248597529E-5	8.150972118445426E-5	6.391808966517735E-5	3.554813950303439E-5	4.3535388833133764E-5	1.5928191604751564E-4	1.8860774259668098E-4	4.443304314173022E-5	1.834871004611944E-4
AP880802-0073	8.453186784382465E-4	1.832510832773168E-4	6.610002431269985E-4	9.830604012988188E-4	3.9064098604263945E-4	9.967184379894671E-4	4.1412067690886953E-4	0.0012724299725136526	4.267889905630629E-4	9.213322366405466E-4	9.081443733843877E-4	3.9389734217638617E-4	0.0017272055079007428	0.9808629364898113	4.552797513263823E-4	1.915867476671381E-4	3.981356805989784E-4	5.831597469965839E-4	3.901733902062635E-4	4.2379638312566465E-4	8.019489279233559E-4	3.878446155370028E-4	5.480581233506173E-4	4.297748509135466E-4	2.390199149442645E-4	2.9272488184853876E-4	0.0010709857269066607	0.0012681678204126635	2.9876056358855676E-4	0.0012337374545821384
AP880712-0030	0.004339154438019009	9.406567860817107E-4	0.00339301876517767	0.005046204481151942	0.0020052219494199547	0.005116313343090668	0.0021257469152396466	0.006531584245247892	0.0021907753723374693	0.004729344051517798	0.004661648664162021	0.0020219373403487615	0.00886601897739314	0.0032537923213720116	0.0023370229522881427	0.018953697764082657	0.0020436934016370262	0.0029934511904188632	0.0020028217060556906	0.0021754138451709026	0.8666886599944343	0.001990867737453059	0.0028132690059834388	0.0022061022656400557	0.0012269270171830211	0.0015026031041197058	0.023467791774883957	0.006509705944583003	0.0015335852128518304	0.006332969432653371
AP880909-0059	0.005940416119775496	0.0012877837871488836	0.0046451315930953925	0.006908386154885005	0.0027452013893979224	0.0070043670238651035	0.0029102032255892045	0.008941909971717	0.0029992288872258055	0.006474595924367882	0.006381919165329481	0.002768085197554602	0.012137812286669053	0.004454526943526907	0.0031994456561439833	0.001346362068184644	0.0027978698155085636	0.00409811311381756	0.0027419153933412876	0.0029781985540334468	0.00563563832219354	0.002725550097107494	0.003851438982208357	0.0030202118057509023	0.001679695234352974	0.002057103020608896	0.007526275046849776	0.8699730957913085	0.0020995183392535518	0.00867000108918796
AP900422-0033	5.880059476787593E-4	1.2746994670071002E-4	0.9842718954539466	6.838194607968807E-4	2.717309212006813E-4	6.933200278759772E-4	2.880634573567607E-4	8.851057132974571E-4	2.968755704281151E-4	6.408811833351583E-4	6.317076701624429E-4	2.7399605129095785E-4	0.00120144879962373	4.409267438638787E-4	3.1669382029061153E-4	1.3326825728355966E-4	2.769442509041073E-4	0.002840825959498965	2.714056602784846E-4	2.9479390464083014E-4	5.578378325021081E-4	2.6978575835125075E-4	3.8123070555971914E-4	2.9895254292358435E-4	1.6626289609565986E-4	2.0362021560733456E-4	7.449805539180229E-4	8.821409488255264E-4	2.078186520691712E-4	8.581910936933672E-4
AP900405-0243	1.37927927521317E-4	2.990048933873527E-5	1.0785328178721167E-4	1.604028010240232E-4	6.373963214593883E-5	1.626313389030532E-4	6.757073771905069E-5	0.20984433601018418	6.963778567632653E-5	0.0012927652440364009	1.4817899391797747E-4	6.427096129346083E-5	2.818225625255206E-4	1.034277156718363E-4	7.428653139297209E-5	3.126059286315454E-5	6.496251732986848E-5	0.2514307266621437	6.366333603859611E-5	6.914949155453115E-5	1.3085142494516762E-4	6.32833573725755E-5	8.942487968517692E-5	0.534729437715855	3.900011007149686E-5	4.776297663490097E-5	1.7474929335533224E-4	2.069228607865461E-4	4.8747799394427585E-5	2.0130496883178785E-4
AP900828-0055	5.130446330095502E-4	1.1121957572534784E-4	4.011772551635253E-4	0.002721375787291117	2.370895928775764E-4	0.0027296651846513294	0.002376072318256841	7.722689500777537E-4	2.59028703163737E-4	0.002683911450596266	5.511750877473579E-4	2.3906595526042716E-4	0.0010482833735203515	3.847156655179378E-4	2.763204444594404E-4	1.1627869483255572E-4	2.4163830677241137E-4	3.5393394942669684E-4	2.3680579749911214E-4	2.5721241633177173E-4	4.867224680034054E-4	2.3539240705119235E-4	0.9798342318649673	2.608408950232164E-4	1.4506704710596607E-4	1.7766190835651662E-4	6.500074980413844E-4	7.696821454604432E-4	1.8132511159838868E-4	7.487855122113806E-4
